data,conta,categoria,subcategoria,tipo,valor,centro_custo,descricao
2024-04-09,Mdias,Receita de Serviços,BPO Financeiro,Receita,14655,Marketing,Mensalidade
2024-07-21,Papaya,Pessoal,Benefícios,Despesa,7805,RH,Lançamento
2024-04-26,Mdias,Receita de Serviços,BPO Financeiro,Receita,10132,Financeiro,Mensalidade
2024-08-18,Zov,Receita de Serviços,Contabilidade,Receita,18173,Comercial,Mensalidade
2024-06-25,Zov,Impostos,DAS,Despesa,6967,RH,Lançamento
2024-03-17,Zov,Receita de Serviços,BPO RH,Receita,2810,Marketing,Mensalidade
2024-04-17,Mdias,Receita de Serviços,BPO RH,Receita,4994,RH,Mensalidade
2024-03-27,Zov,Receita de Serviços,Certificado Digital,Receita,6739,Comercial,Mensalidade
2024-07-10,Mdias,Receita de Serviços,BPO RH,Receita,11498,Marketing,Mensalidade
2024-07-07,Mdias,Marketing,Agência,Despesa,5193,Marketing,Lançamento
2024-07-23,Papaya,Receita de Serviços,Certificado Digital,Receita,4170,Comercial,Mensalidade
2024-10-25,Papaya,Marketing,Meta Ads,Despesa,1420,Financeiro,Lançamento
2024-08-07,Papaya,Receita de Serviços,Contabilidade,Receita,14318,Operacional,Mensalidade
2024-10-07,Zov,Receita de Serviços,Contabilidade,Despesa,8792,Operacional,Lançamento
2024-11-26,Zov,Pessoal,Salários,Despesa,3648,RH,Lançamento
2024-11-04,Papaya,Pessoal,Salários,Despesa,6385,RH,Lançamento
2024-08-08,Mdias,Receita de Serviços,BPO Financeiro,Despesa,4874,Financeiro,Lançamento
2024-10-26,Zov,Receita de Serviços,Contabilidade,Receita,14225,Operacional,Mensalidade
2024-12-13,Zov,Receita de Serviços,Certificado Digital,Receita,18290,Comercial,Mensalidade
2024-01-04,Zov,Receita de Serviços,BPO Financeiro,Receita,8693,Comercial,Mensalidade
2024-07-10,Papaya,Pessoal,Benefícios,Despesa,3373,Comercial,Lançamento
2024-10-10,Zov,Operacional,SaaS,Despesa,9869,Comercial,Lançamento
2024-08-05,Zov,Receita de Serviços,BPO Financeiro,Receita,10597,Comercial,Mensalidade
2024-09-01,Zov,Receita de Serviços,Certificado Digital,Receita,7468,RH,Mensalidade
2024-04-16,Papaya,Receita de Serviços,BPO Financeiro,Receita,5527,Operacional,Mensalidade
2024-07-07,Mdias,Receita de Serviços,Certificado Digital,Receita,8507,Financeiro,Mensalidade
2024-06-03,Mdias,Receita de Serviços,BPO Financeiro,Despesa,9498,Operacional,Lançamento
2024-08-17,Mdias,Receita de Serviços,Contabilidade,Receita,14778,Operacional,Mensalidade
2024-12-08,Mdias,Receita de Serviços,BPO Financeiro,Receita,8056,Operacional,Mensalidade
2024-06-28,Papaya,Receita de Serviços,Contabilidade,Despesa,4734,Operacional,Lançamento
2024-05-09,Zov,Receita de Serviços,BPO Financeiro,Receita,16974,Comercial,Mensalidade
2024-03-12,Papaya,Receita de Serviços,Contabilidade,Despesa,9252,Comercial,Lançamento
2024-07-27,Zov,Receita de Serviços,Certificado Digital,Receita,3873,Operacional,Mensalidade
2024-04-21,Papaya,Receita de Serviços,BPO RH,Despesa,8019,Operacional,Lançamento
2024-02-07,Zov,Operacional,Infra,Despesa,11597,Comercial,Lançamento
2024-03-19,Mdias,Operacional,SaaS,Despesa,4603,RH,Lançamento
2024-01-10,Mdias,Pessoal,Benefícios,Despesa,2390,RH,Lançamento
2024-07-11,Papaya,Receita de Serviços,Certificado Digital,Receita,15420,Operacional,Mensalidade
2024-06-13,Papaya,Pessoal,Encargos,Despesa,8539,Comercial,Lançamento
2024-02-10,Zov,Receita de Serviços,BPO RH,Receita,6375,RH,Mensalidade
2024-08-11,Mdias,Receita de Serviços,BPO RH,Receita,11381,RH,Mensalidade
2024-12-11,Zov,Receita de Serviços,BPO Financeiro,Receita,19782,RH,Mensalidade
2024-04-20,Zov,Operacional,Ferramentas,Despesa,10995,Financeiro,Lançamento
2024-09-03,Papaya,Receita de Serviços,Contabilidade,Despesa,10326,Financeiro,Lançamento
2024-04-06,Mdias,Marketing,Eventos,Despesa,4220,Operacional,Lançamento
2024-01-28,Mdias,Operacional,SaaS,Despesa,5870,Operacional,Lançamento
2024-04-28,Zov,Receita de Serviços,BPO RH,Receita,13906,Marketing,Mensalidade
2024-05-06,Mdias,Marketing,Meta Ads,Despesa,4951,RH,Lançamento
2024-02-03,Mdias,Receita de Serviços,BPO Financeiro,Receita,3881,Marketing,Mensalidade
2024-07-06,Mdias,Receita de Serviços,BPO RH,Despesa,906,Operacional,Lançamento
2024-06-14,Papaya,Receita de Serviços,BPO Financeiro,Receita,8191,RH,Mensalidade
2024-01-21,Papaya,Receita de Serviços,Contabilidade,Receita,18048,Comercial,Mensalidade
2024-04-18,Mdias,Receita de Serviços,BPO RH,Despesa,7112,Comercial,Lançamento
2024-12-18,Zov,Receita de Serviços,BPO RH,Receita,8698,Financeiro,Mensalidade
2024-07-17,Zov,Receita de Serviços,Contabilidade,Receita,12370,Financeiro,Mensalidade
2024-03-14,Papaya,Impostos,INSS,Despesa,1266,Comercial,Lançamento
2024-10-16,Papaya,Operacional,Infra,Despesa,9335,Marketing,Lançamento
2024-04-18,Mdias,Impostos,CSLL,Despesa,9836,Comercial,Lançamento
2024-06-25,Mdias,Impostos,IRPJ,Despesa,3231,Operacional,Lançamento
2024-09-24,Mdias,Receita de Serviços,BPO Financeiro,Receita,11201,Financeiro,Mensalidade
2024-11-22,Mdias,Receita de Serviços,Contabilidade,Receita,18880,Financeiro,Mensalidade
2024-11-07,Zov,Receita de Serviços,BPO Financeiro,Despesa,6294,Comercial,Lançamento
2024-03-05,Papaya,Receita de Serviços,Certificado Digital,Receita,11606,Financeiro,Mensalidade
2024-02-28,Mdias,Receita de Serviços,Contabilidade,Receita,10061,Marketing,Mensalidade
2024-08-13,Zov,Receita de Serviços,Certificado Digital,Receita,13676,RH,Mensalidade
2024-10-07,Mdias,Receita de Serviços,BPO Financeiro,Receita,9357,Comercial,Mensalidade
2024-06-12,Zov,Pessoal,Benefícios,Despesa,10343,RH,Lançamento
2024-05-23,Papaya,Receita de Serviços,Certificado Digital,Receita,19164,Comercial,Mensalidade
2024-03-27,Mdias,Receita de Serviços,BPO RH,Receita,14647,Operacional,Mensalidade
2024-06-03,Mdias,Receita de Serviços,BPO Financeiro,Receita,5478,Marketing,Mensalidade
2024-05-25,Mdias,Pessoal,Benefícios,Despesa,10747,Comercial,Lançamento
2024-11-24,Zov,Receita de Serviços,Contabilidade,Receita,17280,Marketing,Mensalidade
2024-11-22,Zov,Impostos,CSLL,Despesa,2288,Financeiro,Lançamento
2024-11-27,Papaya,Receita de Serviços,Contabilidade,Receita,7663,Financeiro,Mensalidade
2024-10-25,Zov,Receita de Serviços,BPO Financeiro,Receita,12651,Financeiro,Mensalidade
2024-10-10,Mdias,Receita de Serviços,Certificado Digital,Receita,14956,RH,Mensalidade
2024-09-21,Mdias,Receita de Serviços,Contabilidade,Receita,9248,Financeiro,Mensalidade
2024-07-19,Papaya,Receita de Serviços,Certificado Digital,Despesa,12101,RH,Lançamento
2024-09-03,Mdias,Receita de Serviços,Certificado Digital,Receita,5717,Financeiro,Mensalidade
2024-06-08,Mdias,Operacional,SaaS,Despesa,11216,Comercial,Lançamento
2024-01-21,Zov,Receita de Serviços,Contabilidade,Receita,19899,Financeiro,Mensalidade
2024-06-24,Mdias,Receita de Serviços,BPO Financeiro,Receita,5763,RH,Mensalidade
2024-12-09,Papaya,Receita de Serviços,BPO RH,Receita,5809,Financeiro,Mensalidade
2024-01-10,Mdias,Receita de Serviços,Certificado Digital,Receita,12094,Comercial,Mensalidade
2024-01-28,Papaya,Marketing,Agência,Despesa,10043,Operacional,Lançamento
2024-04-21,Zov,Pessoal,Encargos,Despesa,8801,Comercial,Lançamento
2024-09-14,Mdias,Receita de Serviços,BPO RH,Despesa,4534,Financeiro,Lançamento
2024-02-26,Papaya,Receita de Serviços,Certificado Digital,Receita,11560,Marketing,Mensalidade
2024-12-23,Mdias,Pessoal,Encargos,Despesa,405,Marketing,Lançamento
2024-01-10,Zov,Receita de Serviços,BPO RH,Despesa,567,Operacional,Lançamento
2024-11-26,Zov,Marketing,Agência,Despesa,8297,Financeiro,Lançamento
2024-08-02,Mdias,Receita de Serviços,BPO Financeiro,Despesa,5930,Operacional,Lançamento
2024-01-22,Zov,Impostos,CSLL,Despesa,12049,Comercial,Lançamento
2024-03-09,Mdias,Receita de Serviços,BPO Financeiro,Receita,9774,Financeiro,Mensalidade
2024-06-28,Papaya,Receita de Serviços,BPO RH,Receita,9878,Marketing,Mensalidade
2024-03-15,Zov,Operacional,SaaS,Despesa,9970,Comercial,Lançamento
2024-08-20,Mdias,Impostos,INSS,Despesa,4993,Operacional,Lançamento
2024-01-01,Papaya,Receita de Serviços,BPO Financeiro,Receita,19418,Comercial,Mensalidade
2024-06-09,Papaya,Receita de Serviços,Certificado Digital,Receita,5614,Marketing,Mensalidade
2024-01-24,Papaya,Pessoal,Benefícios,Despesa,8852,Financeiro,Lançamento
2024-12-14,Mdias,Pessoal,Encargos,Despesa,2439,Comercial,Lançamento
2024-12-17,Mdias,Marketing,Eventos,Despesa,5607,Financeiro,Lançamento
2024-01-21,Papaya,Impostos,INSS,Despesa,9568,RH,Lançamento
2024-08-06,Zov,Receita de Serviços,BPO RH,Despesa,1919,Comercial,Lançamento
2024-04-10,Zov,Pessoal,Encargos,Despesa,6782,Marketing,Lançamento
2024-03-22,Zov,Receita de Serviços,Contabilidade,Receita,10258,RH,Mensalidade
2024-03-07,Papaya,Receita de Serviços,Certificado Digital,Receita,6671,RH,Mensalidade
2024-03-13,Zov,Receita de Serviços,BPO RH,Receita,16258,Marketing,Mensalidade
2024-01-19,Mdias,Receita de Serviços,BPO Financeiro,Receita,19099,RH,Mensalidade
2024-06-03,Mdias,Operacional,Ferramentas,Despesa,4235,Operacional,Lançamento
2024-01-03,Mdias,Receita de Serviços,BPO RH,Receita,19730,Financeiro,Mensalidade
2024-04-06,Papaya,Receita de Serviços,Contabilidade,Receita,4597,RH,Mensalidade
2024-06-01,Zov,Receita de Serviços,Certificado Digital,Receita,4188,Financeiro,Mensalidade
2024-09-20,Mdias,Receita de Serviços,Certificado Digital,Receita,5463,Financeiro,Mensalidade
2024-09-20,Papaya,Receita de Serviços,Contabilidade,Receita,12271,RH,Mensalidade
2024-03-22,Zov,Receita de Serviços,Certificado Digital,Despesa,5504,Financeiro,Lançamento
2024-12-05,Papaya,Marketing,Eventos,Despesa,916,RH,Lançamento
2024-10-16,Mdias,Marketing,Agência,Despesa,11028,Marketing,Lançamento
2024-02-21,Zov,Receita de Serviços,Contabilidade,Despesa,10944,Operacional,Lançamento
2024-06-04,Zov,Receita de Serviços,Contabilidade,Receita,14477,Financeiro,Mensalidade
2024-11-04,Papaya,Operacional,Fornecedor,Despesa,511,Marketing,Lançamento
2024-10-07,Zov,Receita de Serviços,Contabilidade,Receita,3925,Comercial,Mensalidade
2024-08-01,Papaya,Pessoal,Benefícios,Despesa,1446,RH,Lançamento
2024-05-01,Mdias,Receita de Serviços,Certificado Digital,Receita,14086,Comercial,Mensalidade
2024-08-03,Mdias,Operacional,SaaS,Despesa,6775,Comercial,Lançamento
2024-06-01,Papaya,Receita de Serviços,BPO RH,Receita,5824,Comercial,Mensalidade
2024-03-17,Mdias,Receita de Serviços,Certificado Digital,Receita,12914,Operacional,Mensalidade
2024-08-23,Papaya,Receita de Serviços,Contabilidade,Receita,18488,RH,Mensalidade
2024-08-12,Mdias,Receita de Serviços,Contabilidade,Receita,9537,Comercial,Mensalidade
2024-01-26,Zov,Receita de Serviços,Certificado Digital,Receita,9037,Operacional,Mensalidade
2024-02-20,Mdias,Impostos,IRPJ,Despesa,1146,Financeiro,Lançamento
2024-05-17,Mdias,Receita de Serviços,Certificado Digital,Receita,15169,Financeiro,Mensalidade
2024-04-22,Zov,Marketing,Eventos,Despesa,8565,Financeiro,Lançamento
2024-03-19,Zov,Operacional,Infra,Despesa,7160,Financeiro,Lançamento
2024-07-23,Mdias,Impostos,DAS,Despesa,5754,Marketing,Lançamento
2024-05-07,Zov,Pessoal,Encargos,Despesa,2464,RH,Lançamento
2024-12-25,Papaya,Receita de Serviços,Contabilidade,Receita,14730,Marketing,Mensalidade
2024-03-19,Mdias,Receita de Serviços,Contabilidade,Receita,10692,Marketing,Mensalidade
2024-08-16,Zov,Operacional,SaaS,Despesa,11785,Financeiro,Lançamento
2024-01-07,Mdias,Receita de Serviços,BPO RH,Receita,4220,Comercial,Mensalidade
2024-02-22,Zov,Receita de Serviços,Certificado Digital,Receita,2706,RH,Mensalidade
2024-10-01,Zov,Receita de Serviços,Contabilidade,Receita,12232,Comercial,Mensalidade
2024-07-22,Zov,Pessoal,Salários,Despesa,914,RH,Lançamento
2024-12-22,Zov,Receita de Serviços,BPO RH,Despesa,1846,Marketing,Lançamento
2024-05-20,Papaya,Receita de Serviços,Contabilidade,Despesa,6784,RH,Lançamento
2024-04-17,Mdias,Receita de Serviços,Certificado Digital,Receita,3282,RH,Mensalidade
2024-08-16,Zov,Operacional,SaaS,Despesa,6000,RH,Lançamento
2024-06-23,Papaya,Impostos,DAS,Despesa,7372,Marketing,Lançamento
2024-12-28,Mdias,Receita de Serviços,Contabilidade,Receita,8421,Financeiro,Mensalidade
2024-07-25,Zov,Receita de Serviços,Contabilidade,Receita,19844,Comercial,Mensalidade
2024-12-04,Zov,Receita de Serviços,Certificado Digital,Receita,6339,Financeiro,Mensalidade
2024-05-28,Papaya,Operacional,Infra,Despesa,7851,RH,Lançamento
2024-08-09,Zov,Receita de Serviços,Contabilidade,Receita,17304,RH,Mensalidade
2024-09-02,Papaya,Receita de Serviços,BPO Financeiro,Despesa,1334,RH,Lançamento
2024-11-28,Papaya,Receita de Serviços,Contabilidade,Despesa,7427,Marketing,Lançamento
2024-01-16,Mdias,Receita de Serviços,BPO RH,Receita,4799,RH,Mensalidade
2024-08-14,Papaya,Receita de Serviços,Certificado Digital,Receita,14270,RH,Mensalidade
2024-09-05,Mdias,Receita de Serviços,Contabilidade,Receita,18417,Marketing,Mensalidade
2024-09-23,Zov,Receita de Serviços,Contabilidade,Despesa,1427,RH,Lançamento
2024-03-18,Zov,Impostos,INSS,Despesa,9988,RH,Lançamento
2024-09-14,Zov,Pessoal,Salários,Despesa,9430,Comercial,Lançamento
2024-12-21,Mdias,Receita de Serviços,BPO RH,Despesa,9092,Comercial,Lançamento
2024-08-12,Mdias,Receita de Serviços,BPO Financeiro,Receita,11754,Comercial,Mensalidade
2024-05-25,Papaya,Marketing,Agência,Despesa,775,Financeiro,Lançamento
2024-04-17,Papaya,Marketing,Google Ads,Despesa,3757,Comercial,Lançamento
2024-02-04,Zov,Impostos,INSS,Despesa,7929,Comercial,Lançamento
2024-12-27,Zov,Receita de Serviços,Certificado Digital,Receita,19780,Comercial,Mensalidade
2024-03-23,Zov,Operacional,SaaS,Despesa,771,Financeiro,Lançamento
2024-12-06,Papaya,Receita de Serviços,Certificado Digital,Despesa,8753,Comercial,Lançamento
2024-10-12,Zov,Marketing,Eventos,Despesa,5593,Comercial,Lançamento
2024-01-18,Papaya,Operacional,Infra,Despesa,9464,Operacional,Lançamento
2024-04-14,Papaya,Receita de Serviços,BPO Financeiro,Receita,15965,Operacional,Mensalidade
2024-04-26,Zov,Impostos,CSLL,Despesa,8997,RH,Lançamento
2024-09-09,Mdias,Receita de Serviços,BPO RH,Receita,15518,Comercial,Mensalidade
2024-03-27,Mdias,Receita de Serviços,BPO Financeiro,Receita,10864,Marketing,Mensalidade
2024-05-23,Papaya,Pessoal,Encargos,Despesa,11712,Financeiro,Lançamento
2024-11-17,Papaya,Receita de Serviços,BPO Financeiro,Receita,8086,Marketing,Mensalidade
2024-04-08,Zov,Receita de Serviços,Contabilidade,Despesa,11098,Comercial,Lançamento
2024-10-17,Papaya,Operacional,Fornecedor,Despesa,348,RH,Lançamento
2024-12-09,Zov,Pessoal,Encargos,Despesa,1283,Comercial,Lançamento
2024-04-08,Zov,Receita de Serviços,Contabilidade,Receita,15932,Financeiro,Mensalidade
2024-07-13,Papaya,Receita de Serviços,Contabilidade,Receita,2831,Financeiro,Mensalidade
2024-02-14,Zov,Receita de Serviços,Contabilidade,Receita,10296,Financeiro,Mensalidade
2024-11-06,Mdias,Receita de Serviços,Contabilidade,Receita,9681,RH,Mensalidade
2024-02-06,Mdias,Operacional,Fornecedor,Despesa,6830,Financeiro,Lançamento
2024-10-20,Papaya,Receita de Serviços,Certificado Digital,Despesa,868,Financeiro,Lançamento
2024-09-18,Mdias,Receita de Serviços,BPO RH,Receita,6187,RH,Mensalidade
2024-09-14,Papaya,Receita de Serviços,BPO Financeiro,Receita,19859,RH,Mensalidade
2024-02-23,Mdias,Pessoal,Encargos,Despesa,5615,RH,Lançamento
2024-01-16,Mdias,Pessoal,Encargos,Despesa,7317,Marketing,Lançamento
2024-10-12,Zov,Pessoal,Salários,Despesa,12054,Marketing,Lançamento
2024-04-23,Zov,Receita de Serviços,BPO Financeiro,Receita,12365,Comercial,Mensalidade
2024-11-21,Mdias,Marketing,Eventos,Despesa,6359,Comercial,Lançamento
2024-10-08,Papaya,Pessoal,Encargos,Despesa,1165,Operacional,Lançamento
2024-10-08,Papaya,Operacional,Ferramentas,Despesa,8030,RH,Lançamento
2024-02-15,Papaya,Receita de Serviços,Contabilidade,Receita,15185,Financeiro,Mensalidade
2024-01-23,Zov,Pessoal,Benefícios,Despesa,766,Marketing,Lançamento
2024-12-23,Mdias,Receita de Serviços,Certificado Digital,Receita,14696,Marketing,Mensalidade
2024-04-27,Mdias,Receita de Serviços,BPO Financeiro,Receita,9526,RH,Mensalidade
2024-03-20,Papaya,Operacional,Infra,Despesa,9591,RH,Lançamento
2024-04-03,Zov,Receita de Serviços,Contabilidade,Receita,13294,Comercial,Mensalidade
2024-01-25,Zov,Impostos,DAS,Despesa,5251,Comercial,Lançamento
2024-07-08,Zov,Receita de Serviços,Certificado Digital,Despesa,9101,Operacional,Lançamento
2024-01-02,Mdias,Impostos,DAS,Despesa,9947,RH,Lançamento
2024-05-25,Papaya,Marketing,Google Ads,Despesa,1328,Marketing,Lançamento
2024-02-22,Zov,Receita de Serviços,Certificado Digital,Despesa,11555,Operacional,Lançamento
2024-01-13,Zov,Receita de Serviços,Contabilidade,Despesa,4356,Operacional,Lançamento
2024-09-04,Papaya,Receita de Serviços,Certificado Digital,Receita,14115,Marketing,Mensalidade
2024-12-16,Mdias,Receita de Serviços,BPO Financeiro,Receita,11944,RH,Mensalidade
2024-09-18,Papaya,Receita de Serviços,Certificado Digital,Despesa,9388,Financeiro,Lançamento
2024-04-20,Papaya,Receita de Serviços,BPO RH,Receita,5963,Financeiro,Mensalidade
2024-09-02,Mdias,Receita de Serviços,BPO RH,Receita,19683,Operacional,Mensalidade
2024-10-24,Papaya,Receita de Serviços,Certificado Digital,Receita,8730,Comercial,Mensalidade
2024-11-05,Mdias,Impostos,DAS,Despesa,1752,Financeiro,Lançamento
2024-11-16,Mdias,Impostos,DAS,Despesa,7607,Financeiro,Lançamento
2024-01-20,Zov,Receita de Serviços,BPO RH,Receita,4217,Operacional,Mensalidade
2024-08-17,Papaya,Operacional,Ferramentas,Despesa,2544,Marketing,Lançamento
2024-01-26,Zov,Receita de Serviços,Certificado Digital,Despesa,837,Financeiro,Lançamento
2024-02-22,Papaya,Impostos,INSS,Despesa,888,RH,Lançamento
2024-05-19,Mdias,Receita de Serviços,BPO Financeiro,Receita,6390,Operacional,Mensalidade
2024-03-24,Zov,Pessoal,Benefícios,Despesa,11230,Financeiro,Lançamento
2024-06-01,Mdias,Receita de Serviços,BPO RH,Receita,7727,Comercial,Mensalidade
2024-08-07,Papaya,Operacional,SaaS,Despesa,4108,RH,Lançamento
2024-09-06,Zov,Impostos,DAS,Despesa,3306,Operacional,Lançamento
2024-04-25,Papaya,Operacional,Fornecedor,Despesa,8761,Marketing,Lançamento
2024-08-10,Mdias,Receita de Serviços,Certificado Digital,Despesa,5860,RH,Lançamento
2024-12-02,Zov,Receita de Serviços,BPO RH,Receita,10516,RH,Mensalidade
2024-08-09,Papaya,Receita de Serviços,Contabilidade,Receita,17260,RH,Mensalidade
2024-08-06,Zov,Impostos,INSS,Despesa,343,Operacional,Lançamento
2024-08-15,Papaya,Marketing,Google Ads,Despesa,10114,Marketing,Lançamento
2024-07-17,Papaya,Receita de Serviços,BPO RH,Receita,16692,Comercial,Mensalidade
2024-05-20,Mdias,Receita de Serviços,BPO Financeiro,Receita,10210,Financeiro,Mensalidade
2024-02-12,Zov,Receita de Serviços,BPO Financeiro,Receita,11251,RH,Mensalidade
2024-02-23,Papaya,Impostos,DAS,Despesa,5719,Financeiro,Lançamento
2024-02-10,Papaya,Pessoal,Benefícios,Despesa,11446,Operacional,Lançamento
2024-06-21,Zov,Impostos,IRPJ,Despesa,3740,Financeiro,Lançamento
2024-08-13,Zov,Receita de Serviços,Certificado Digital,Receita,5321,Operacional,Mensalidade
2024-04-06,Mdias,Receita de Serviços,BPO Financeiro,Receita,5902,RH,Mensalidade
2024-02-02,Mdias,Receita de Serviços,BPO Financeiro,Despesa,8404,Comercial,Lançamento
2024-01-15,Zov,Receita de Serviços,Contabilidade,Receita,8138,Financeiro,Mensalidade
2024-11-12,Zov,Pessoal,Benefícios,Despesa,3249,Marketing,Lançamento
2024-09-12,Papaya,Impostos,DAS,Despesa,8675,Financeiro,Lançamento
2024-04-18,Mdias,Marketing,Eventos,Despesa,2230,Operacional,Lançamento
2024-10-24,Zov,Operacional,SaaS,Despesa,4238,RH,Lançamento
2024-09-15,Mdias,Receita de Serviços,Certificado Digital,Receita,5943,RH,Mensalidade
2024-08-23,Zov,Receita de Serviços,BPO RH,Receita,7463,Marketing,Mensalidade
2024-01-07,Mdias,Pessoal,Encargos,Despesa,9473,Comercial,Lançamento
2024-12-06,Papaya,Marketing,Agência,Despesa,9673,Financeiro,Lançamento
2024-01-09,Zov,Receita de Serviços,BPO RH,Receita,17140,RH,Mensalidade
2024-08-15,Papaya,Receita de Serviços,Certificado Digital,Despesa,1990,Comercial,Lançamento
2024-03-07,Mdias,Impostos,INSS,Despesa,1868,Marketing,Lançamento
2024-03-23,Mdias,Operacional,Infra,Despesa,11879,Operacional,Lançamento
2024-10-13,Papaya,Marketing,Meta Ads,Despesa,1974,Financeiro,Lançamento
2024-01-10,Mdias,Receita de Serviços,BPO Financeiro,Receita,4696,Marketing,Mensalidade
2024-04-03,Zov,Operacional,Infra,Despesa,2338,Comercial,Lançamento
2024-08-16,Mdias,Receita de Serviços,BPO Financeiro,Despesa,11328,Financeiro,Lançamento
